country,species,area,environment,unit,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Guatemala,Whiteleg shrimp,"Pacific, Eastern Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,20724,17784,31920,60426,60750,70771.51,55854.3,127141.8,92475.2,67452,60769.5,61666
Guyana,Atipa,"America, South - Inland waters",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,421.94,375,342,342,342,342,342,450,450,...,...,2.16,1.51,...,...,12.99
Guyana,Flathead grey mullet,"Atlantic, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,45.63,82.64,50.88,19.11,21.42,99.14
Guyana,Giant river prawn,"Atlantic, Western Central",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guyana,Lebranche mullet,"Atlantic, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,40.69,82.19,47.73,18.84,18.74,91.12
Guyana,Mozambique tilapia,"America, South - Inland waters",Brackishwater,USD 1000,28,24,22.67,22.19,22.1,30,60,110,172.5,220,286.2,288,288,255,216,169.87,170.19,183,183,183,183,183,200,200,8.19,47.31,...,...,...,...,...
Guyana,Nile tilapia,"America, South - Inland waters",Brackishwater,USD 1000,...,...,...,35.7,...,...,...,...,...,...,...,...,...,...,...,169.87,170.19,183,183,183,183,183,200,200,0,0,60.72,57.08,5.28,...,...
Guyana,Penaeus shrimps nei,"Atlantic, Western Central",Brackishwater,USD 1000,9,45,191.11,129.6,108,72,72,60,40,160,195,266,342,350,360,454.79,455.22,486,486,486,486,486,480,480,443.55,233.1,290.5,175.98,67.28,57.84,783.87
Guyana,Whitemouth croaker,"Atlantic, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,28.92,31.4,8.51,4.17,5.36,2.09
Honduras,Whiteleg shrimp,"Pacific, Eastern Central",Brackishwater,USD 1000,2428.8,1214.4,4363.92,9729.5,14982,16500,18012.19,42456.96,56815,83108.52,58498.5,46461.69,69027.66,63180,42360,43134,48918,65316,75342,99162.01,108216.01,104156.27,125075.84,129821.7,147286.44,81028.05,61239.16,167834.31,175648.02,271848.53,250250.02
Iceland,Abalones nei,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,120,217.5,322,336,84,84,84,0,0,0,0,0,0,0,0,0
Iceland,Arctic char,"Atlantic, Northeast",Brackishwater,USD 1000,...,...,...,11.66,42.12,48.4,334.65,1497.3,2214.9,1859.8,2134,2355,2975.5,1441,2332,2660,3170,4042.5,5335,7000,7175,3408,4872,9270,19495,16835,16989,24168,24712,25720,27288
Iceland,Atlantic cod,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,10.8,174,99,0,0,0,0,0,490,672,1330,2226,2226,6392,5868,6008,7220,5268,2806.4,2857.6,1542.4,992
Iceland,Atlantic halibut,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,123.5,306,790.5,1020,807.5,...,...,990,279,351,441,648,379.5,149.5,2.3,0
Iceland,Atlantic salmon,"Atlantic, Northeast",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,1465.2,2082.4,1916.6,2101.4,791,923.4,6965.4,11421,9712,2799,1470,1650,3570,5340,5198.4,14030.4,14486.4,19032
Iceland,Atlantic salmon,"Atlantic, Northeast",Marine,USD 1000,695.5,591.5,747.23,3172.75,6973.18,7814.4,14394.8,15652.6,13175,11106.04,11646,11659.5,9912,7832.9,8337.2,8813.4,7752,8466.5,4666.4,7125,18369,16240,20709,4515,0,0,0,0,0,0,0
Iceland,Atlantic wolffish,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,...,...,...,0,0,0,0,0,0,0,0,0
Iceland,Blue mussel,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,8,8,8,0,0,20,98,64,46,63,166,144
Iceland,European seabass,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,8,0,24,96,120,150,150,300,600,...,...,0,0,0,0,0,0,0,0,0
Iceland,Haddock,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,260,288,288,189,0,0,0,0,0,0,0,0
Iceland,Rainbow trout,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,132,350,0,0,0,0,0,0,0,0,0
Iceland,Rainbow trout,Europe - Inland waters,Brackishwater,USD 1000,90,36,546.75,540.02,408,726,116.4,390,430.7,884,567,1326.5,1471.1,1368,850,186,84,304.5,744,540,416,84,0,0,0,0,0,0,0,0,0
Iceland,Spotted wolffish,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,...,...,...,0,0,0,0,0,0,0,0,0
Iceland,Turbot,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,72,256,368,368,0,560,408,544,368,220,308,638,0
India,Elkhorn sea moss,"Indian Ocean, Eastern",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1.99,7.6,14.22,16.68,24.49,49.82,83.95,176.78,250.31,162.32,169.26,168.71,154.25,98.34
India,Giant tiger prawn,"Indian Ocean, Western",Brackishwater,USD 1000,55000,78000,84000.01,97500.01,140000,210000.02,170929.34,154350,240435.02,406461,576044.94,467033.62,426673.22,459689.8,551373,609499.06,790572.75,655425.06,696446.1,618389.2,694452.8,661884.6,689717.44,512993.7,349000.03,465488.4,...,671660.06,594692.44,670980,576837.8
India,Green mussel,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,27,200,609,800,1000,1250,2000,3250,4500,10060,7894,16789,18432,19448.09,13909.06,24470.96,24294.1,23355.75
India,Indian backwater oyster,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,6.8,7.65,9.35,10.2,11.9,127.5,212.5,297.5,680,680,765,1275,1827.5,2040,1232.5,3325.13,4360.95,5119.89,5180.17,5007.14
India,Indian white prawn,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,12750,14250,14250,18750,21500,18000,18000,19968.48,18922.2,11395.8,15899.8,19996.9,18956.6,16416,20872,4989.6,5484.67,28347.25,46958,21496.8,...,5158.35,4873.76,5998.54,8140.09
India,Marine fishes nei,"Indian Ocean, Eastern",Brackishwater,USD 1000,0,...,0,0,0,0,0,0,0,0,0,0,0,707.36,842.16,...,...,...,...,3437.2,7062.4,17735.76,76176,239939.69,394826.62,211295.38,35985.47,118040.91,315534.75,311581.53,295019.94
India,Penaeus shrimps nei,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,579443.5,...,...,...,...
India,Rooster venus,"Indian Ocean, Western",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5,157.5,189,...,...,...,...,...,...,...,...,...,...,...,...,...
India,Whiteleg shrimp,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,8939.78,...,671660.06,638743.75,1809846.4,2251378.5
Indonesia,Akiami paste shrimp,"Indian Ocean, Eastern",Brackishwater,USD 1000,20.8,51.4,232.25,753.5,100.2,400.05,555.6,1680.75,52,114,1193.4,696,403.8,229.6,198,69.75,408,457.5,492.79,554.31,257.64,224.68,130,105.3,130,...,...,...,...,...,...
Indonesia,Banana prawn,"Pacific, Western Central",Brackishwater,USD 1000,17468.11,31606.11,33937.5,42452.5,44482.5,64820,61565,69613.2,87116.01,102084.5,85896.01,110866.01,100877.01,104070.6,77932.06,99608.41,96019.01,87930.8,84550.53,113714.6,105784.61,114040.48,152347.27,51834.75,135322.03,85681.41,63862.44,44790.88,50374.8,67579.27,52739.8
Indonesia,Barramundi(=Giant seaperch),"Pacific, Western Central",Brackishwater,USD 1000,512.85,975.6,1117.2,2768,4068,9257.5,9068,6925.5,9580,13110,11905,9528.75,22005,12415,10195,26255,19805,23935.5,6913.2,17752.05,4518.25,3149.42,2174.2,5996.76,3920.48,4004.66,19963.42,19493.06,20474.82,22497.67,15541.46
Indonesia,Barramundi(=Giant seaperch),"Pacific, Western Central",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,3795,17937,4475.2,13157.6,2709.4,313.88,882,805.42,1576.61,2401.39,13462.35,13357.95,17182.9,16380.88,12019.34
Indonesia,Blue shrimp,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,267.96,...,5.67,62.97,...,...,...
Indonesia,Eucheuma seaweeds nei,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,21694.97,20247.3,34994.13,16322.96,31837.12,121293.62,189000.02,356556.97,271262.75,792281.06,1103795,1035712.5,1223359.8,1601500.8,1513252.6
Indonesia,Freshwater fishes nei,"Pacific, Western Central",Brackishwater,USD 1000,2600.34,4550,19040,11050.2,12800,16000,28834,19750.5,20126.4,38918,35553,42039.9,51908,31309.65,70406,25086,33348,71092.3,22167.99,28996.68,24093,24343.56,22000,11655,24000,26088.06,61646.65,35172.12,36548.71,36952.46,85442.83
Indonesia,Giant tiger prawn,"Pacific, Western Central",Brackishwater,USD 1000,61422.04,86423.13,92544.01,151212,266700,477570,505162.53,735763.6,737685,654637.56,623947.56,661145.6,712153.8,712745.8,561180.06,695445,678622.56,725221,745439.1,715603.06,684588.8,647820.44,711240.3,677545.2,649013.3,545215.94,776310.4,813147.5,706657.1,1012002.44,653938.56
Indonesia,Gracilaria seaweeds,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,880,1000,1642.3,735.6,1008.48,6195.42,21600,36423.15,29045.8,19541.39,164572.38,107940.44,124178.64,140732.17,139855.47
Indonesia,Groupers nei,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,822.9,0,0,731.08,7118.74,40933.72,38465.44,42159.87,30515.33,25004.32
Indonesia,Groupers nei,"Pacific, Western Central",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6156.5,4404.2,13363,38341.53,79663.24,47370.96,13700.23,6138.72,12294.1,8365.28,59255.65,114348.59,125072.17,117061.48,205414.5,124648.88
Indonesia,Indo-Pacific swamp crab,"Pacific, Western Central",Brackishwater,USD 1000,207.67,426.3,682.2,760.1,1588.6,2685,3166.5,1832,4168,2451.4,3819.75,3240.2,2343.25,8281.6,1558.8,9257.4,9226.8,6982.2,4831.26,2014.29,3947.68,9108.32,11473.28,12598.9,15895.36,18329.29,28662.36,26043.88,42270.75,57234.19,57322.59
Indonesia,Marine fishes nei,"Pacific, Western Central",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,1392.7,6675.6,8550,4005,74.24,264.32,1016.88,26938.8,1701.36,59465.36,19790.1,1399.05,50485.22,16921.38
Indonesia,Marine molluscs nei,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1,...,...,...,0,0,0,0,0,0,0,0,...
Indonesia,Metapenaeus shrimps nei,"Pacific, Western Central",Brackishwater,USD 1000,9028.52,10664.96,11889,27568,38020,52612,73363.51,72892.8,81506.2,84078.8,96341.41,89525.2,96299.91,144687.61,75605.8,71243.51,72379.41,66825.5,27048.12,28829.73,78914.88,30894.75,31500,46500,137027.08,48370.28,83175.23,45704.68,999.16,130537.62,23258.04
Indonesia,Milkfish,"Pacific, Western Central",Brackishwater,USD 1000,62546.55,72202.86,93229.2,105947.01,177001.52,214810.22,238377.61,267945.62,279360.8,296006.4,275567.4,272260.8,283722.25,256876.2,285598.8,377564.44,390974.4,377145,153063.03,181361.53,323500.16,228616.2,191594.72,226299.55,249301.8,373315,527311.94,719285.1,720460,830031.44,730523.75
Indonesia,Milkfish,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,26.8,44.1,44.1,0,1270.99,112.04,388.84,435.15,189.8,116.78,131.16
Indonesia,Mozambique tilapia,"Pacific, Western Central",Brackishwater,USD 1000,4462.52,...,...,22352.4,32000,26000,39788,47877.9,54350.1,46057.2,55452.6,57618,57564,47880,45345.3,47420.1,51060,71174,30493,37737.37,19191.26,12706.91,12810,16000,17302.18,17078.77,25457.64,19041.89,4236.5,35342.15,48949.61
Indonesia,Mullets nei,"Pacific, Western Central",Brackishwater,USD 1000,2285.41,3121.6,4283,6678,11083.2,12686.4,13347,12657.6,15633,14479.2,16615.8,17980.9,17870.4,20848.8,14256.2,22304,20510.5,18844.2,13013,10725,9735.9,8400.96,8352,5568.16,6012.72,9375.6,9805.88,6850.9,7675.76,8491.34,6993.04
Indonesia,Nile tilapia,"Pacific, Western Central",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.92,2522.34,8329.76,2299.08,1411.52,3082.36,27778.16,58107.55,58213.45,116966.87,88692.79
Indonesia,Pearl oyster shells nei,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,109951.48,194023.64,194023.64,...,...,...,...,...,...,...,...
Indonesia,Penguin wing oyster,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1375.68,26812.71,8273.72,8273.72,8000,10224.24,8245.65,28749.1,27471.3,10350.6,17454.42,26636.27
Indonesia,Portunus swimcrabs nei,"Pacific, Western Central",Brackishwater,USD 1000,0.98,11.5,16.8,8,12,12.6,15.4,105,0,1.6,23.8,0,868,2723.5,2891,5017.6,5143.6,2111.2,1909.73,5875.65,1037.16,1117.92,49.32,864,1024.76,74.69,1739.54,17.2,535.67,41.75,34.92
Indonesia,Red seaweeds,"Pacific, Western Central",Marine,USD 1000,1800,1843.22,2323.86,4000,4250,4000,5000,9000,10450,12100,11220,11220,14800,11500,14065.2,16046.4,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Indonesia,River eels nei,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,2612.25,25.3,13.8,756.7,552,561,37678,29.4,13642,18,3633,4265,499.87,471.24,295.74,205.66,48,0,3830.53,4718.21,2798.96,0,0,...,...
Indonesia,Sea cucumbers nei,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,42.9,204.14,152.04,369.6,369.6,358.14,1074.15,1264.98,6536.28,3119.09,6327.51,2472.86,1454.81
Indonesia,Silver barb,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,83.2,...,...,5.2,5.2,...,...,...,202.5,330,23.46,37.09,698.86,917.7,680,930,830,...,...,...,...,...,...
Indonesia,Tropical spiny lobsters nei,"Pacific, Western Central",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2920,4066.92,4212.45,3381.4,7027.97,13191.9,2554.9
Indonesia,Whiteleg shrimp,"Pacific, Western Central",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,177212.61,361481.56,492938.56,603590.25,726095.06,552229.94,883713.44,1096352.1,1017551.75,1809585.8,1808630
Iran (Islamic Rep. of),Indian white prawn,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,217,105,392,884,1059.5,3406,5648.5,10800,22275,45642,35760,44772,53418,21462,34200,15048,10770,5940,0,0,0,0,0
Iran (Islamic Rep. of),Marine fishes nei,"Indian Ocean, Western",Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,430.5
Iran (Islamic Rep. of),Whiteleg shrimp,"Indian Ocean, Western",Brackishwater,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...,...,15462,24828,38154,48156,60912,76188,134850
Ireland,Abalones nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,230.18,19.15,17.25,29.5,26.84,136.15,...
Ireland,Aquatic invertebrates nei,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.26
Ireland,Atlantic salmon,"Atlantic, Northeast",Marine,USD 1000,2502.5,4550,7897.5,14950,28525,27500,35661.72,48829.7,51909.48,56962.5,56030.48,59107.91,59727.71,56254.66,55130.6,51419.93,66447.41,63275.64,73401.6,59543.36,63836.89,68586.56,65943.98,69364.17,69180.44,90982.57,93691.33,101987.35,97234.61,74533.62,76680.04
Ireland,Babberlocks,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2.06,...,...,0.66,...,...,...,...
Ireland,Blue mussel,"Atlantic, Northeast",Marine,USD 1000,3017.74,2278.76,2326.5,3723,4806.24,6780,7925.5,6920.97,7305.62,6210.79,6604.35,6351.84,8357.22,9527.97,11692.86,8245.6,14104.2,15186.55,21593.55,32888.35,34795.42,40041.96,53846.63,58493.11,33054.41,20904.7,20946.54,22585.94,14409.67,19788.46,17986.74
Ireland,Brown seaweeds,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,55.12,132.88
Ireland,Dulse,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.66,...,10.93,...,...
Ireland,European flat oyster,"Atlantic, Northeast",Marine,USD 1000,1990,1080,1375,2385,828,1200,1386,1207.8,1332.56,1762.6,2183.04,1770.27,1921.2,1366.2,2211.7,2733.72,1111.19,1839.45,1093.95,1499.97,2036.53,2125.99,2431.94,2230.46,1946.49,2044.35,1159.71,1801.48,1546.4,3244.61,3806.91
Ireland,Great Atlantic scallop,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,76.35,96.06,105,105.38,119.4,366.31,224.44,313.74,429.86,542.98,529.98,249.95,464.26,499.28,439.82,442.45,438.82,362.66,257.5,176.56
Ireland,Japanese carpet shell,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,278.62,229.41,338.08,283.42,378.99,165.21,650.41,900,925.7,397.49,390.64,492.38,567.6,898.9,884.4,1056.99,1735.06,1641.88,1745.66,1150.73,1439.68,1256.03,265.47,106.25,...
Ireland,Marine molluscs nei,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,66.34,282.72,338.2,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...
Ireland,Pacific cupped oyster,"Atlantic, Northeast",Marine,USD 1000,220,202,226,208,240,380,451.25,1754.96,4028.06,3693.17,3347.13,2647.16,5698.76,5507.3,7874.82,8660.18,7397.25,5478.81,11278.55,11364.49,15163.55,15057.35,18313.2,24151.01,18396.08,18976.62,26712.77,39461.02,46254.89,49767.08,52197.62
Ireland,Rainbow trout,"Atlantic, Northeast",Marine,USD 1000,390,180,279,960,1200,1050,1461.24,2053.67,1620.43,2353.79,2130.4,1651,2286.71,...,3351.38,3076.51,4616.02,2459.95,2318.53,987.76,890.55,2188.36,2262.43,2140.33,5406.34,2330.15,2564.99,2780.03,833.05,860.64,...
Ireland,Stony sea urchin,"Atlantic, Northeast",Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.32,0,0,46.95,...,...,0,...,...,19.9,20.87,9.64,9.96,...
Ireland,Tangle,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,0.66,2.09,...,...,...
Ireland,Turbot,"Atlantic, Northeast",Marine,USD 1000,...,...,...,...,...,...,...,...,30.69,35.21,22.69,120.3,264.16,...,49.85,69.03,102,300,567.6,395.92,279.74,67.27,...,0,0,0,0,0,...,...,...
Israel,Barramundi(=Giant seaperch),Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,192,264,...,60,360,768.2,953,638.51,667.1,667.1,667.1,...,1429.5,571.8
Israel,Cupped oysters nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2,1,0,0,0,0,0,0,0,0,...
Israel,European seabass,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,799.5,230.49,764.3,1164.9,1248.71,1583.56,114.6,1063.92,1086.8,1144,1144,1721.95,1081.99,439.12
Israel,European seabass,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,1000,3000,7000,792,...,360,312,1107,1391,2044.86,1744,1093.71,38.82,213.84,34.38,63.03,5.73,...,...,...,837.36,...
Israel,Gilthead seabream,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1009.98,410.4,108.97,890.99,897.4,897.4,897.4,1426.51,802.15,1458.79
Israel,Gilthead seabream,Mediterranean and Black Sea,Marine,USD 1000,168,...,450,675,900,800,1512,1278,918,880,1500,3450,8862,18564,19716,26520,18706.95,17472,13522.08,13442.88,15955.94,17772.3,24297.2,16172.87,21631.55,6938.63,9707.76,11275.2,18088.2,23466.81,23215.08
Israel,Marine fishes nei,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2106,...,311.75,381.32,1526.08,1605.16,280.1,178.13
Israel,Marine fishes nei,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,129.92,480,54,24,12,8,13.02,12,12,12,30,...,...,...,...
Israel,Red drum,Mediterranean and Black Sea,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,1140,642,495.61,1292,1180,1197,1380,1613.79,1626.3,1626.3,1626.3,1051.9,2579.52,2158.92
Israel,Red drum,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,967.2,1190.4,939.3,1467.65,654,840,1054.94,1260,8,155.82,150.12,166.8,287.73,291.9,291.9,410.24,...,...
Israel,"Striped bass, hybrid",Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,...,...,0,0,0,0,0,800,400,245,207.2,280,...,52.55,28.85,0,0,0,0,0,0,0,0,0,0
Israel,Tilapias nei,Mediterranean and Black Sea,Marine,USD 1000,...,...,...,...,...,...,...,...,0,0,0,0,0,6.45,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...
Italy,Atlantic bluefin tuna,Mediterranean and Black Sea,Marine,USD 1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793,4199,2886,5603,6065.03,4752.76,17681.2,6441.84,1977.22,313.94,10902.24,1966.93,2032.08,478.38
Italy,Black bullhead,Europe - Inland waters,Brackishwater,USD 1000,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,11.6,0,0,0,25.83,...,...,...,...,...,...
