"","country","species","area","year","value","value.kg","relative.value","production","native","fishmeal","intensity","hatchery","habitat","waste","ecol.score","msi"
"203","Denmark","Marine fishes nei","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","Denmark","Rainbow trout","Atlantic, Northeast",2000,1164.69,NA,0.122410306643236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","Denmark","Sea belt","Atlantic, Northeast",2000,792,19.8,0.083240143610268,40,NA,NA,NA,NA,NA,NA,NA,NA
"206","Denmark","Turbot","Atlantic, Northeast",2000,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA
"207","Dominican Republic","American cupped oyster","Atlantic, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","Dominican Republic","Cobia","Atlantic, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","Dominican Republic","European seabass","Atlantic, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Dominican Republic","Florida pompano","Atlantic, Western Central",2000,153057.88,NA,0.997203218640779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","Dominican Republic","Gilthead seabream","Atlantic, Western Central",2000,424.8,0.0110777896576003,0.00276765840006802,38347,NA,NA,NA,NA,NA,NA,NA,NA
"212","Dominican Republic","Penaeus shrimps nei","Atlantic, Western Central",2000,4.47,0.00315677966101695,2.91229591532581e-05,1416,NA,NA,NA,NA,NA,NA,NA,NA
"213","Ecuador","Marine fishes nei","Pacific, Southeast",2000,16602,4150.5,0.996608338085662,4,NA,NA,NA,NA,NA,NA,NA,NA
"214","Ecuador","Pacific cupped oyster","Pacific, Southeast",2000,NA,NA,NA,44735,NA,NA,NA,NA,NA,NA,NA,NA
"215","Ecuador","Red drum","Pacific, Southeast",2000,49.5,NA,0.00297145601344659,NA,1,1,3,5,5,5,3.3,4.5
"216","Ecuador","Scallops nei","Pacific, Southeast",2000,7,0.777777777777778,0.000420205900891437,9,NA,NA,NA,NA,NA,NA,NA,NA
"217","El Salvador","Black ark","Pacific, Eastern Central",2000,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"218","El Salvador","Cupped oysters nei","Pacific, Eastern Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","El Salvador","Grand ark","Pacific, Eastern Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","Estonia","Rainbow trout","Atlantic, Northeast",2000,2953.24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Falkland Is.(Malvinas)","Blue mussel","Atlantic, Southwest",2000,3.61,0.000104868696258424,0.0168999578671411,34424,NA,NA,NA,NA,NA,NA,NA,NA
"222","Falkland Is.(Malvinas)","Pacific cupped oyster","Atlantic, Southwest",2000,210,105,0.983100042132859,2,NA,NA,NA,NA,NA,NA,NA,NA
"223","Faroe Islands","Atlantic salmon","Atlantic, Northeast",2000,63470,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","Faroe Islands","Rainbow trout","Atlantic, Northeast",2000,NA,NA,NA,25388,NA,NA,NA,NA,NA,NA,NA,NA
"225","Fiji, Republic of","Anadara clams nei","Pacific, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","Fiji, Republic of","Eucheuma seaweeds nei","Pacific, Western Central",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","Fiji, Republic of","Green mussel","Pacific, Western Central",2000,15688,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","Fiji, Republic of","Pearl oyster shells nei","Pacific, Western Central",2000,NA,NA,NA,1961,NA,NA,NA,NA,NA,NA,NA,NA
"229","France","Atlantic salmon","Atlantic, Northeast",2000,40000,NA,0.0817990690938741,NA,10,3,2,5,5,3,4.7,4.8
"230","France","Blue mussel","Atlantic, Northeast",2000,29784,NA,0.0609075868472986,NA,10,10,9,8,7,10,9,8.1
"231","France","Blue mussel","Mediterranean and Black Sea",2000,NA,NA,NA,4964,10,10,9,8,7,10,9,8.1
"232","France","Clams, etc. nei","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","France","Clams, etc. nei","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","France","Coho(=Silver) salmon","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","France","Common edible cockle","Atlantic, Northeast",2000,390188.03,NA,0.797925440639315,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","France","Common edible cockle","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","France","European flat oyster","Atlantic, Northeast",2000,248.64,NA,0.000508463013487521,NA,10,10,7,5,7,10,8.2,7.3
"238","France","European flat oyster","Mediterranean and Black Sea",2000,0,0,0,41,10,10,7,5,7,10,8.2,7.3
"239","France","European seabass","Atlantic, Northeast",2000,342.17,NA,0.000699729686796272,NA,10,3,5,7,5,5,5.8,5.7
"240","France","European seabass","Mediterranean and Black Sea",2000,NA,NA,NA,922,10,3,5,7,5,5,5.8,5.7
"241","France","Finfishes nei","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","France","Gilthead seabream","Atlantic, Northeast",2000,NA,NA,NA,NA,10,1,1,5,3,1,3.5,4.3
"243","France","Gilthead seabream","Mediterranean and Black Sea",2000,NA,NA,NA,NA,10,1,1,5,3,1,3.5,4.3
"244","France","Great Atlantic scallop","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","France","Grooved carpet shell","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","France","Grooved carpet shell","Mediterranean and Black Sea",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","France","Harpoon seaweeds","Atlantic, Northeast",2000,110,NA,0.000224947440008154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","France","Japanese carpet shell","Atlantic, Northeast",2000,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
"249","France","Japanese carpet shell","Mediterranean and Black Sea",2000,500,NA,0.00102248836367343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","France","Marine fishes nei","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","France","Marine fishes nei","Mediterranean and Black Sea",2000,1103.48,NA,0.0022565909190927,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","France","Marine molluscs nei","Atlantic, Northeast",2000,9472.4,74.5858267716535,0.0193708375521203,127,NA,NA,NA,NA,NA,NA,NA,NA
"253","France","Meagre","Mediterranean and Black Sea",2000,0,0,0,3383,NA,NA,NA,NA,NA,NA,NA,NA
"254","France","Mediterranean mussel","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","France","Mediterranean mussel","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","France","Pacific cupped oyster","Atlantic, Northeast",2000,225.4,NA,0.00046093775434398,NA,1,10,10,5,5,1,5.3,6.2
"257","France","Pacific cupped oyster","Mediterranean and Black Sea",2000,0,0,0,98,1,10,10,5,5,1,5.3,6.2
"258","France","Periwinkles nei","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","France","Rainbow trout","Atlantic, Northeast",2000,24,NA,4.90794414563244e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","France","Sea trout","Atlantic, Northeast",2000,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
"261","France","Seaweeds nei","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","France","Senegalese sole","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","France","Tuberculate abalone","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","France","Turbot","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","France","Wakame nei","Atlantic, Northeast",2000,17005,NA,0.0347748292485332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","France","White seabream","Mediterranean and Black Sea",2000,NA,NA,NA,1158,NA,NA,NA,NA,NA,NA,NA,NA
"267","French Polynesia","Barramundi(=Giant seaperch)","Pacific, Eastern Central",2000,100.6,NA,0.00233831787083839,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","French Polynesia","Blacklip pearl oyster","Pacific, Eastern Central",2000,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA
"269","French Polynesia","Blue shrimp","Pacific, Eastern Central",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","French Polynesia","Marine fishes nei","Pacific, Eastern Central",2000,950.51,NA,0.0220933848847972,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","French Polynesia","Orbicular batfish","Pacific, Eastern Central",2000,251.27,1.66403973509934,0.00584044862232169,151,NA,NA,NA,NA,NA,NA,NA,NA
"272","French Polynesia","Pearl oyster shells nei","Pacific, Eastern Central",2000,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA
"273","French Polynesia","Sea mussels nei","Pacific, Eastern Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","French Polynesia","Sixfinger threadfin","Pacific, Eastern Central",2000,41720,NA,0.969727848622043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","Germany","Bastard halibut","Atlantic, Northeast",2000,0,0,0,2086,NA,NA,NA,NA,NA,NA,NA,NA
"276","Germany","Blue mussel","Atlantic, Northeast",2000,0,NA,0,NA,10,10,9,8,7,10,9,8.1
"277","Germany","Clams, etc. nei","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","Germany","Common edible cockle","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","Germany","Pacific cupped oyster","Atlantic, Northeast",2000,1111.19,NA,1,NA,1,10,10,5,7,1,5.7,6.4
"280","Germany","Turbot","Atlantic, Northeast",2000,0,0,0,266,NA,NA,NA,NA,NA,NA,NA,NA
"281","Greece","Atlantic bluefin tuna","Mediterranean and Black Sea",2000,4.42,NA,3.17385524534511e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","Greece","Common dentex","Mediterranean and Black Sea",2000,33560.56,33560.56,0.240987238445067,1,NA,NA,NA,NA,NA,NA,NA,NA
"283","Greece","Common pandora","Mediterranean and Black Sea",2000,NA,NA,NA,16371,NA,NA,NA,NA,NA,NA,NA,NA
"284","Greece","European eel","Mediterranean and Black Sea",2000,328.44,NA,0.0023584185900026,NA,10,3,3,3,6,7,5.3,5.9
"285","Greece","European flat oyster","Mediterranean and Black Sea",2000,12110,131.630434782609,0.0869578891880754,92,10,10,7,5,7,10,8.2,7.3
"286","Greece","European seabass","Mediterranean and Black Sea",2000,77200,44.6242774566474,0.554347567739011,1730,10,3,5,5,5,1,4.8,5
"287","Greece","Flathead grey mullet","Mediterranean and Black Sea",2000,1547.92,0.16040621761658,0.0111150995732457,9650,10,3,5,5,5,3,5.2,5.7
"288","Greece","Gilthead seabream","Mediterranean and Black Sea",2000,NA,NA,NA,820,10,1,1,3,3,1,3.2,4.1
"289","Greece","Kuruma prawn","Mediterranean and Black Sea",2000,52.6,NA,0.00037770313553202,NA,1,3,5,5,5,5,4,4.6
"290","Greece","Marine fishes nei","Mediterranean and Black Sea",2000,24,0.0948616600790514,0.000172336031421454,253,NA,NA,NA,NA,NA,NA,NA,NA
"291","Greece","Meagre","Mediterranean and Black Sea",2000,12.5,1.25,8.9758349698674e-05,10,NA,NA,NA,NA,NA,NA,NA,NA
"292","Greece","Mediterranean mussel","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","Greece","Red porgy","Mediterranean and Black Sea",2000,294.84,NA,0.00211714814601256,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Greece","Sciaenas nei","Mediterranean and Black Sea",2000,367.81,6.8112962962963,0.00264112148821354,54,NA,NA,NA,NA,NA,NA,NA,NA
"295","Greece","Sharpsnout seabream","Mediterranean and Black Sea",2000,58.31,0.694166666666667,0.000418704749674375,84,NA,NA,NA,NA,NA,NA,NA,NA
"296","Greece","Shi drum","Mediterranean and Black Sea",2000,366.31,45.78875,0.0026303504862497,8,NA,NA,NA,NA,NA,NA,NA,NA
"297","Greece","Venus clams nei","Mediterranean and Black Sea",2000,13335.1,218.608196721311,0.0957549255253431,61,NA,NA,NA,NA,NA,NA,NA,NA
"298","Greece","White seabream","Mediterranean and Black Sea",2000,0,0,0,64143,NA,NA,NA,NA,NA,NA,NA,NA
"299","Guadeloupe","Red drum","Atlantic, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Iceland","Abalones nei","Atlantic, Northeast",2000,NA,NA,NA,NA,3,7,7,7,7,5,6,6.4
"301","Iceland","Atlantic cod","Atlantic, Northeast",2000,1824.69,NA,0.00626729186282473,NA,10,4,5,8,6,5,6.3,7
"302","Iceland","Atlantic halibut","Atlantic, Northeast",2000,NA,NA,NA,16125,10,3,5,8,7,5,6.3,7
"303","Iceland","Atlantic salmon","Atlantic, Northeast",2000,4719,NA,0.0162084246094788,NA,1,5,5,8,6,5,5,6.1
"304","Iceland","Atlantic wolffish","Atlantic, Northeast",2000,13920,32.4475524475524,0.0478112461462058,429,10,3,5,8,7,5,6.3,6.7
"305","Iceland","Blue mussel","Atlantic, Northeast",2000,0,0,0,1740,7,10,7,8,8,10,8.3,8
"306","Iceland","European seabass","Atlantic, Northeast",2000,270361.2,NA,0.928613928274681,NA,5,NA,5,8,7,5,5,6.2
"307","Iceland","Haddock","Atlantic, Northeast",2000,NA,NA,NA,29.9,10,3,5,8,7,5,6.3,6.9
"308","Iceland","Rainbow trout","Atlantic, Northeast",2000,NA,NA,NA,NA,10,5,5,8,6,5,6.5,7
"309","Iceland","Spotted wolffish","Atlantic, Northeast",2000,320,NA,0.00109910910680933,NA,10,3,6,8,7,5,6.5,6.9
"310","Iceland","Turbot","Atlantic, Northeast",2000,0,0,0,40,10,3,6,8,7,5,6.5,6.9
"311","India","Elkhorn sea moss","Indian Ocean, Eastern",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","India","Green mussel","Indian Ocean, Western",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","India","Indian backwater oyster","Indian Ocean, Western",2000,2682.72,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","India","Rooster venus","Indian Ocean, Western",2000,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,NA
"315","Indonesia","Barramundi(=Giant seaperch)","Pacific, Western Central",2000,910.85,NA,0.0683939932525836,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","Indonesia","Eucheuma seaweeds nei","Pacific, Western Central",2000,11826.2,181.941538461538,0.888006854041504,65,NA,NA,NA,NA,NA,NA,NA,NA
"317","Indonesia","Groupers nei","Pacific, Western Central",2000,60.64,0.0297400686611084,0.00455334220874641,2039,9,1,5,5,3,4,4.5,5
"318","Indonesia","Marine fishes nei","Pacific, Western Central",2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
"319","Indonesia","Marine molluscs nei","Pacific, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","Indonesia","Milkfish","Pacific, Western Central",2000,NA,NA,NA,NA,10,7,10,3,3,3,6,5.9
"321","Indonesia","Pearl oyster shells nei","Pacific, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","Indonesia","Penguin wing oyster","Pacific, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","Indonesia","Red seaweeds","Pacific, Western Central",2000,520,NA,0.0390458104971658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","Indonesia","Sea cucumbers nei","Pacific, Western Central",2000,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,NA
"325","Indonesia","Tropical spiny lobsters nei","Pacific, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","Ireland","Abalones nei","Atlantic, Northeast",2000,92.55,NA,7.10091804780993e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","Ireland","Aquatic invertebrates nei","Atlantic, Northeast",2000,2620.64,30.8310588235294,0.00201069150435577,85,NA,NA,NA,NA,NA,NA,NA,NA
"328","Ireland","Atlantic salmon","Atlantic, Northeast",2000,9868.56,44.6541176470588,0.00757167323715777,221,10,3,3,5,5,5,5.2,5.4
"329","Ireland","Babberlocks","Atlantic, Northeast",2000,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA
"330","Ireland","Blue mussel","Atlantic, Northeast",2000,NA,NA,NA,NA,10,10,9,8,8,10,9.2,8.2
"331","Ireland","Brown seaweeds","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","Ireland","Dulse","Atlantic, Northeast",2000,118.84,NA,9.11802377959732e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Ireland","European flat oyster","Atlantic, Northeast",2000,NA,NA,NA,23,10,10,7,5,7,10,8.2,7.3
"334","Ireland","Great Atlantic scallop","Atlantic, Northeast",2000,1694.4,NA,0.00130003193303178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","Ireland","Japanese carpet shell","Atlantic, Northeast",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","Ireland","Marine molluscs nei","Atlantic, Northeast",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","Ireland","Pacific cupped oyster","Atlantic, Northeast",2000,0.6,NA,4.60351251073577e-07,NA,1,10,7,5,7,10,6.7,6.8
"338","Ireland","Rainbow trout","Atlantic, Northeast",2000,232.05,19.3375,0.000178040846352706,12,NA,NA,NA,NA,NA,NA,NA,NA
"339","Ireland","Stony sea urchin","Atlantic, Northeast",2000,148813.36,4509.49575757576,0.114177360754104,33,NA,NA,NA,NA,NA,NA,NA,NA
"340","Ireland","Tangle","Atlantic, Northeast",2000,0,0,0,17.97,NA,NA,NA,NA,NA,NA,NA,NA
"341","Ireland","Turbot","Atlantic, Northeast",2000,1139911.6,NA,0.874599551955472,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","Israel","Cupped oysters nei","Mediterranean and Black Sea",2000,120,NA,0.00494651579793483,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","Israel","European seabass","Mediterranean and Black Sea",2000,10,NA,0.000412209649827902,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","Israel","Gilthead seabream","Mediterranean and Black Sea",2000,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"345","Israel","Marine fishes nei","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","Israel","Red drum","Mediterranean and Black Sea",2000,129.5,NA,0.00533811496527134,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","Israel","Striped bass, hybrid","Mediterranean and Black Sea",2000,24000,648.648648648649,0.989303159586966,37,NA,NA,NA,NA,NA,NA,NA,NA
"348","Israel","Tilapias nei","Mediterranean and Black Sea",2000,NA,NA,NA,4800,NA,NA,NA,NA,NA,NA,NA,NA
"349","Italy","Atlantic bluefin tuna","Mediterranean and Black Sea",2000,83.05,NA,0.000355904232663403,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","Italy","Common sole","Mediterranean and Black Sea",2000,228445.11,8158.75392857143,0.978983522941081,28,NA,NA,NA,NA,NA,NA,NA,NA
"351","Italy","Cupped oysters nei","Mediterranean and Black Sea",2000,0,NA,0,NA,5,10,10,10,9,10,9,7.6
"352","Italy","European eel","Mediterranean and Black Sea",2000,NA,NA,NA,NA,10,3,3,3,6,7,5.3,5.9
"353","Italy","European seabass","Mediterranean and Black Sea",2000,NA,NA,NA,NA,10,3,5,5,5,5,5.5,5.5
"354","Italy","Flathead grey mullet","Mediterranean and Black Sea",2000,588.35,NA,0.00252132757721268,NA,10,3,5,5,5,5,5.5,5.8
"355","Italy","Gilthead seabream","Mediterranean and Black Sea",2000,NA,NA,NA,27,10,1,3,5,3,1,3.8,4.7
"356","Italy","Grooved carpet shell","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","Italy","Japanese carpet shell","Mediterranean and Black Sea",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","Italy","Kuruma prawn","Mediterranean and Black Sea",2000,0,NA,0,NA,1,3,5,5,5,7,4.3,4.8
"359","Italy","Marine fishes nei","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","Italy","Meagre","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","Italy","Mediterranean mussel","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","Italy","Porgies, seabreams nei","Mediterranean and Black Sea",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","Italy","Sharpsnout seabream","Mediterranean and Black Sea",2000,4098.18,NA,0.0175624275522758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","Italy","Shi drum","Mediterranean and Black Sea",2000,NA,NA,NA,425,NA,NA,NA,NA,NA,NA,NA,NA
"365","Italy","Venus clams nei","Mediterranean and Black Sea",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","Italy","White seabream","Mediterranean and Black Sea",2000,134.6,NA,0.000576817696766937,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","Jamaica","Mangrove cupped oyster","Atlantic, Western Central",2000,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
"368","Japan","Aquatic invertebrates nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","Japan","Bastard halibut","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","Japan","Blackhead seabream","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","Japan","Clams, etc. nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","Japan","Coho(=Silver) salmon","Pacific, Northwest",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Japan","Crimson seabream","Pacific, Northwest",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","Japan","Filefishes nei","Pacific, Northwest",2000,16.71,NA,0.00178882258862219,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","Japan","Flathead grey mullet","Pacific, Northwest",2000,1680.21,840.105,0.179868198780903,2,10,3,5,5,5,5,5.5,5.8
"376","Japan","Gazami crab","Pacific, Northwest",2000,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA
"377","Japan","Japanese amberjack","Pacific, Northwest",2000,2947.5,NA,0.315532889285691,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","Japan","Japanese jack mackerel","Pacific, Northwest",2000,NA,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,NA
"379","Japan","Japanese kelp","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","Japan","Kuruma prawn","Pacific, Northwest",2000,NA,NA,NA,NA,10,3,5,5,4,7,5.7,5.5
"381","Japan","Laver (Nori)","Pacific, Northwest",2000,NA,NA,NA,NA,10,10,7,5,7,7,7.7,7
"382","Japan","Marine crustaceans nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","Japan","Marine fishes nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","Japan","Octopuses, etc. nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","Japan","Pacific bluefin tuna","Pacific, Northwest",2000,4486.36,NA,0.480269426013827,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","Japan","Pacific cupped oyster","Pacific, Northwest",2000,NA,NA,NA,614,10,10,7,3,5,10,7.5,7.1
"387","Japan","Pearl oyster shells nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","Japan","Sea squirts nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","Japan","Seaweeds nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","Japan","Silver seabream","Pacific, Northwest",2000,53.06,NA,0.00568012726225574,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","Japan","Spiny lobsters nei","Pacific, Northwest",2000,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA
"392","Japan","Tiger pufferfish","Pacific, Northwest",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","Japan","Wakame","Pacific, Northwest",2000,157.5,NA,0.0168605360687011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","Japan","White trevally","Pacific, Northwest",2000,0,0,0,630,NA,NA,NA,NA,NA,NA,NA,NA
"395","Japan","Yesso scallop","Pacific, Northwest",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","Kenya","Penaeus shrimps nei","Indian Ocean, Western",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","Kenya","Spiny eucheuma","Indian Ocean, Western",2000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","Kiribati","Eucheuma seaweeds nei","Pacific, Western Central",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","Korea, Dem. People's Rep","Gelidium seaweeds","Pacific, Northwest",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","Korea, Dem. People's Rep","Gracilaria seaweeds","Pacific, Northwest",2000,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","Korea, Dem. People's Rep","Japanese kelp","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","Korea, Dem. People's Rep","Japanese sea cucumber","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","Korea, Dem. People's Rep","Laver (Nori)","Pacific, Northwest",2000,1114.88,NA,0.991992027618607,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","Korea, Dem. People's Rep","Marine fishes nei","Pacific, Northwest",2000,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,NA
"405","Korea, Dem. People's Rep","Marine molluscs nei","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","Korea, Dem. People's Rep","Wakame","Pacific, Northwest",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
